,exp_id,article_id,user,time,page_id,sentence_id,word,need_prediction,sentence_understand,mind_wandering,total_dwell_time_of_sentence,saccade_times_of_sentence,forward_times_of_sentence,backward_times_of_sentence,horizontal_saccade_proportion,saccade_velocity,saccade_duration,total_dwell_time_of_sentence_div_syllable,saccade_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,backward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_velocity_div_syllable,saccade_duration_div_syllable,total_dwell_time_of_sentence_div_log,saccade_times_of_sentence_div_log,forward_times_of_sentence_div_log,backward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_velocity_div_log,saccade_duration_div_log,length,sentence_sid
417,1090,38,wuyuting,0,1860,12,And I'm grateful to both of my colleagues for being here today to pursue this conversation,0,1,1,5349,12,11,1,1.0,1.0297490104466145,1040,222.875,0.5,0.4583333333333333,0.0416666666666666,0.0416666666666666,0.0429062087686089,43.333333333333336,241.98279589907327,0.5428666200764404,0.4976277350700703,0.04523888500637,0.04523888500637,0.0465846970690177,47.04844040662483,75,1860-12
418,1090,38,wuyuting,0,1861,0,A robotic lander belonging to the US space agency NASA has captured the vibrations and sounds of four meteoroids striking the surface of the planet Mars,0,1,1,15046,28,21,7,0.8571428571428571,-0.1135665065284417,-45814,385.79487179487177,0.717948717948718,0.5384615384615384,0.1794871794871795,0.0219780219780219,-0.0029119617058574,-1174.7179487179487,404.9770841523725,0.7536460425539301,0.5652345319154475,0.1884115106384825,0.0230707972210386,-0.0030567481504226,-1233.1264211987768,127,1861-0
419,1090,38,wuyuting,0,1861,1,Scientists reported that the Mars InSight lander had detected seismic and acoustic waves from a series of impacts in 2020 and 2021,0,0,1,17740,36,31,5,0.9444444444444444,0.4085798836464128,11570,521.7647058823529,1.0588235294117647,0.9117647058823528,0.1470588235294117,0.0277777777777777,0.012017055401365,340.29411764705884,549.5013976216147,1.1151099388037278,0.960233558414321,0.1548763803894066,0.0292544274068879,0.0126558746958162,358.3839442210869,109,1861-1
420,1091,39,wuyuting,0,1862,0,Senior Iranian figures have expressed concern over the death in custody last week of a young woman arrested for allegedly violating the official female dress code,0,0,1,23212,36,23,13,0.8611111111111112,0.519982236042652,7506,527.5454545454545,0.8181818181818182,0.5227272727272727,0.2954545454545454,0.019570707070707,0.0118177780918784,170.5909090909091,577.8575257868499,0.8962119131624416,0.5725798334093377,0.3236320797531039,0.0214371676759534,0.0129448409603963,186.8601838943691,137,1862-0
421,1091,39,wuyuting,0,1862,1,The speaker of parliament said the Domestic Affairs Committee should probe the methods used by the morality police in order to prevent any repetition of Mahsa Amini’s death,0,1,1,33970,54,40,14,0.8518518518518519,-0.0489672562813338,-205446,722.7659574468086,1.148936170212766,0.851063829787234,0.2978723404255319,0.0181245074862096,-0.0010418565166241,-4371.191489361702,800.3584013208255,1.2722800609751126,0.9424296747963796,0.3298503861787328,0.0200702615928858,-0.0011537048853222,-4840.460174205426,145,1862-1
422,1091,39,wuyuting,0,1862,2,A court in the English city of Leicester has jailed a man for ten months for his part in recent clashes between groups of Hindus and Muslims,0,1,1,9929,14,12,2,0.5714285714285714,0.2166982926365385,7443,292.02941176470586,0.4117647058823529,0.3529411764705882,0.0588235294117647,0.0168067226890756,0.0063734791951923,218.91176470588235,284.63577820638204,0.4013396006535752,0.3440053719887788,0.0573342286647964,0.0163812081899418,0.0062121147306471,213.3693319760401,114,1862-2
423,1091,39,wuyuting,0,1862,3,"47 have been arrested in relation to the unrest, which reportedly started after an India-Pakistan cricket match",0,0,1,3282,9,7,2,0.8888888888888888,0.3864354209110353,3136,102.5625,0.28125,0.21875,0.0625,0.0277777777777777,0.0120761069034698,98.0,124.26941819917528,0.3407753698332046,0.2650475098702702,0.0757278599629343,0.033656826650193,0.0146319637197342,118.74128442188108,95,1862-3
424,1091,39,wuyuting,0,1862,4,25 police officers have been injured in the disorder,0,1,1,4592,7,6,1,0.8571428571428571,1.1340635828914476,1602,306.1333333333333,0.4666666666666667,0.4,0.0666666666666666,0.0571428571428571,0.0756042388594298,106.8,349.09405639100254,0.5321555737667721,0.4561333489429475,0.0760222248238245,0.0651619069918496,0.0862140366630856,121.787604167767,44,1862-4
425,1091,39,wuyuting,0,1862,5,Leicestershire’s acting police chief Rob Nixon said social media was being used to stoke division,0,1,1,8366,10,9,1,1.0,1.5931776075711392,1270,334.64,0.4,0.36,0.04,0.04,0.0637271043028455,50.8,349.494075373108,0.4177552897120583,0.3759797607408524,0.0417755289712058,0.0417755289712058,0.0665558373013645,53.05492179343141,83,1862-5
426,1091,39,wuyuting,0,1862,6,What we know people are doing is that they're receiving fake news via social media and then they're falling on,0,1,1,11549,22,20,2,0.8181818181818182,0.3176106398068307,8454,427.7407407407408,0.8148148148148148,0.7407407407407407,0.074074074074074,0.0303030303030303,0.0117633570298826,313.1111111111111,404.79636745887984,0.7711074624725394,0.7010067840659449,0.0701006784065944,0.0286775502572432,0.0111323606598056,296.3155676246749,91,1862-6
427,1091,39,wuyuting,0,1862,7,There are significant things on there which are false,0,1,0,5981,11,8,3,1.0,0.5380365476577794,2525,498.4166666666667,0.9166666666666666,0.6666666666666666,0.25,0.0833333333333333,0.0448363789714816,210.41666666666663,442.4543688898224,0.8137431964200045,0.5918132337600033,0.2219299626600012,0.0739766542200004,0.0398021436438023,186.79105190550104,45,1862-7
428,1091,39,wuyuting,0,1862,8,"You know, people saying that people have been assaulted",0,1,1,3489,7,7,0,0.8571428571428571,0.8805470088610433,1041,249.2142857142857,0.5,0.5,0.0,0.0612244897959183,0.0628962149186459,74.35714285714286,241.6299317289829,0.4847834686451363,0.4847834686451363,0.0,0.0593612410585881,0.0609820904658223,72.09422726565526,47,1862-8
429,1091,39,wuyuting,0,1862,9,Attacks on religious establishments are being put out there in order to raise fear and to galvanize people to come to Leicester,0,0,1,14909,21,15,6,0.9523809523809524,1.1269760093176908,3371,438.5,0.6176470588235294,0.4411764705882353,0.1764705882352941,0.0280112044817927,0.0331463532152262,99.1470588235294,485.1283497652026,0.683325195859498,0.4880894256139271,0.1952357702455708,0.0309898048008842,0.0366710048712365,109.6899635829699,106,1862-9
430,1091,39,wuyuting,0,1862,10,"The full force of hurricane Fiona has been battering Grand Turk, the main island at the British Caribbean territory of Turks and Caicos",0,1,1,10869,16,13,3,0.9375,1.1873859604147177,2583,329.3636363636364,0.4848484848484848,0.3939393939393939,0.0909090909090909,0.0284090909090909,0.0359813927398399,78.27272727272727,318.7679535371167,0.4692508286497255,0.381266298277902,0.0879845303718235,0.0274951657411948,0.0348238653657285,75.75468065014006,113,1862-10
431,1091,39,wuyuting,0,1862,11,Uploaded video shows deluges of near horizontal rain blown by winds gusting up to 185 kilometres an hour,0,1,1,7987,14,12,2,0.9285714285714286,1.563911384001141,1609,295.81481481481484,0.5185185185185185,0.4444444444444444,0.074074074074074,0.0343915343915343,0.0579226438518941,59.5925925925926,310.3264261546876,0.5439551729267091,0.4662472910800364,0.0777078818466727,0.0360786594288123,0.0607641205233135,62.51599094564821,87,1862-11
432,1091,39,wuyuting,0,1862,12,A curfew is in place on the islands,0,1,1,1101,2,1,1,0.5,1.8100193538581235,102,110.1,0.2,0.1,0.1,0.05,0.1810019353858123,10.2,129.1471156227364,0.2345996650730906,0.1172998325365453,0.1172998325365453,0.0586499162682726,0.2123149670954638,11.964582918727624,28,1862-12
433,1091,39,wuyuting,0,1862,13,The far-right Italian party Brothers of Italy has suspended one of its candidates for praising Adolf Hitler on social media days before a general election in which he’s predicted to come top,0,0,1,13962,24,22,2,0.8333333333333334,0.5810594471922155,6405,284.9387755102041,0.4897959183673469,0.4489795918367347,0.0408163265306122,0.0170068027210884,0.0118583560651472,130.71428571428572,299.2081691994291,0.514324313191971,0.4714639537593068,0.0428603594326642,0.0178584830969434,0.0124522083792017,137.2603010831073,159,1862-13
434,1091,39,wuyuting,0,1863,0,"In a Facebook post in 2014, Calogero Pisano, who had a leadership role, compared the party leader Giorgia Meloni to a great statesman of 70 years ago, adding that he was referring to a German and not the Italian dictator Benito Mussolini",0,0,1,9332,18,16,2,0.8333333333333334,-0.16152324634968,-17239,152.98360655737704,0.2950819672131147,0.2622950819672131,0.0327868852459016,0.0136612021857923,-0.0026479220713062,-282.6065573770492,164.4204165692078,0.3171418236439927,0.2819038432391046,0.035237980404888,0.01468249183537,-0.0028458764949019,-303.7337720999328,196,1863-0
435,1129,23,luqi,0,1926,0,"Enlightening, challenging, stimulating, fun",0,1,1,567,1,0,1,0.0,0.8376400619498018,202,47.25,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0698033384958168,16.833333333333332,65.6753591226839,0.1158295575355977,0.0,0.1158295575355977,0.0,0.0970234777497362,23.397570622190734,40,1926-0
436,1129,23,luqi,0,1926,1,These were some of the words that Nature readers used to describe their experience of art-science collaborations in a series of articles on partnerships between artists and researchers,0,1,1,7554,17,16,1,0.7647058823529411,-0.0542861436005188,-111114,167.86666666666667,0.3777777777777777,0.3555555555555555,0.0222222222222222,0.0169934640522875,-0.0012063587466781,-2469.2,177.60715231876577,0.3996983835608972,0.376186713939668,0.0235116696212292,0.0179795120632929,-0.001276357873346,-2612.475658293267,157,1926-1
437,1129,23,luqi,0,1926,2,"Nearly 40% of the roughly 350 people who responded to an accompanying poll said, they had collaborated with artists; and almost all said they would consider doing so in future",0,1,0,12498,27,25,2,0.9629629629629628,0.8350431989619712,3777,260.375,0.5625,0.5208333333333334,0.0416666666666666,0.0200617283950617,0.0173967333117077,78.6875,288.2734003022503,0.6227701878829219,0.5766390628545573,0.0461311250283645,0.0222112824210644,0.0192607411077001,87.11862961606653,146,1926-2
438,1129,23,luqi,0,1926,3,Such an encouraging result is not surprising,0,1,0,560,1,1,0,0.0,1.1826751908292004,53,43.07692307692308,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0909750146791692,4.076923076923077,54.03610715064924,0.0964930484833022,0.0964930484833022,0.0,0.0,0.1141199345286807,5.114131569615017,38,1926-3
439,1129,23,luqi,0,1926,4,Scientists are increasingly seeking out visual artists to help them communicate their work to new audiences,0,1,0,4588,10,7,3,1.0,0.9261428079451282,2549,163.85714285714286,0.3571428571428571,0.25,0.1071428571428571,0.0357142857142857,0.0330765288551831,91.03571428571428,179.80421229951693,0.391901073015512,0.2743307511108584,0.1175703219046536,0.0391901073015512,0.0362956360199295,99.89558351165402,92,1926-4
440,1129,23,luqi,0,1926,5,"""Artists help scientists reach a broader audience and make emotional connections that enhance learning,"" one respondent said",0,1,1,12613,21,20,1,0.9047619047619048,1.1220877201946238,3315,420.4333333333333,0.7,0.6666666666666666,0.0333333333333333,0.0301587301587301,0.0374029240064874,110.5,436.3541743590616,0.7265073861524057,0.6919117963356245,0.0345955898167812,0.0313007717389925,0.0388192865063003,114.68438024262976,108,1926-5
441,1129,23,luqi,0,1926,6,One example of how artists and scientists have together rocked the scenes came last month when the Sydney Symphony Orchestra performed a reworked version of Antonio Vivaldi’s The Four Seasons,0,1,1,8078,22,19,3,0.9090909090909092,1.0250744436996058,4030,164.85714285714286,0.4489795918367347,0.3877551020408163,0.0612244897959183,0.0185528756957328,0.0209198866061144,82.24489795918367,172.76819714407307,0.4705249241358761,0.4063624344809839,0.0641624896548922,0.0194431786833006,0.0219237761297901,86.19161110307186,162,1926-6
442,1129,23,luqi,0,1926,7,"They reimagined the 300-year-old score by injecting the latest climate prediction data for each season, which provided by Monash University’s Climate Change Communication Research Hub",0,1,1,12599,21,20,1,0.9047619047619048,1.6898180003505687,2713,279.97777777777776,0.4666666666666667,0.4444444444444444,0.0222222222222222,0.0201058201058201,0.0375515111189015,60.28888888888889,293.905284442121,0.4898810201829146,0.4665533525551568,0.0233276676277578,0.0211059849965428,0.0394195126635804,63.28796227410702,159,1926-7
443,1129,23,luqi,0,1926,8,"The performance was a creative call to action ahead of November's United Nations Climate Change Conference in Glasgow, UK",0,1,1,8035,14,14,0,0.9285714285714286,1.328402018074226,959,267.8333333333333,0.4666666666666667,0.4666666666666667,0.0,0.0309523809523809,0.0442800672691408,31.966666666666665,282.9764121159515,0.4930516203638234,0.4930516203638234,0.0,0.032702403391478,0.0467836262504335,33.7740359949219,103,1926-8
444,1129,23,luqi,0,1926,9,But a genuine partnership must be a two-way street,0,1,1,3743,7,5,2,1.0,1.1135772342576395,2469,311.9166666666667,0.5833333333333334,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.0927981028548032,205.75,332.4295397307128,0.6216956393574644,0.4440683138267603,0.1776273255307041,0.088813662765352,0.0989008729465314,219.28093336765423,42,1926-9
445,1129,23,luqi,0,1926,10,"Fewer artists than scientists responded to the Nature poll, however, several respondents noted that artists do not simply assist scientists with their communication requirements",0,1,1,11166,19,18,1,0.8421052631578947,1.2092714530196922,2271,237.5744680851064,0.4042553191489361,0.3829787234042553,0.0212765957446808,0.0179171332586786,0.0257291798514828,48.319148936170215,267.6237776793756,0.4553870478155236,0.4314193084568118,0.0239677393587117,0.0201833594599678,0.0289835029999066,54.43073608363443,154,1926-10
446,1129,23,luqi,0,1926,11,Nor should their work be considered only as an object of study,0,1,1,2444,7,7,0,1.0,1.1767027981021934,492,152.75,0.4375,0.4375,0.0,0.0625,0.073543924881387,30.75,155.18672656400616,0.4444791677365152,0.4444791677365152,0.0,0.0634970239623593,0.0747171257676702,31.240535789480784,51,1926-11
447,1129,23,luqi,0,1927,0,"The alliances are most valuable when scientists and artists have a shared stake in a project, are able to jointly design it and can critique each other's work",0,1,1,9622,16,16,0,0.875,-0.0281720701336189,-116558,267.27777777777777,0.4444444444444444,0.4444444444444444,0.0,0.0243055555555555,-0.0007825575037116,-3237.722222222222,248.26032625309148,0.4128211619257393,0.4128211619257393,0.0,0.0225761572928138,-0.0007268766704008,-3007.35056198377,131,1927-0
448,1129,23,luqi,0,1927,1,Such an approach can both prompt new research as well as result in powerful art,0,1,1,2500,5,5,0,0.8,0.398412034885561,4172,125.0,0.25,0.25,0.0,0.04,0.019920601744278,208.6,124.69355166166731,0.2493871033233346,0.2493871033233346,0.0,0.0399019365317335,0.019871764661853,208.08859901299044,65,1927-1
449,1129,23,luqi,0,1927,2,"More than half a century ago, the Massachusetts Institute of Technology opened its Center for Advanced Visual Studies (CAYS) to explore the role of technology in culture",0,1,1,7962,18,15,3,0.8333333333333334,0.3593939661888005,5795,173.08695652173913,0.391304347826087,0.3260869565217391,0.0652173913043478,0.0181159420289855,0.0078129123084521,125.97826086956522,196.6121381785167,0.4444886319032027,0.3704071932526689,0.0740814386505337,0.020578177402926,0.0088748073525292,143.1006456599478,143,1927-2
450,1129,23,luqi,0,1927,3,"The founders deliberately focused their projects around light hence the ""visual studies"" in the name",0,1,1,7034,12,10,2,0.8333333333333334,0.737895361266281,4535,319.72727272727275,0.5454545454545454,0.4545454545454545,0.0909090909090909,0.0378787878787878,0.0335406982393764,206.13636363636363,285.81409034663653,0.4875986755984701,0.4063322296653917,0.0812664459330783,0.0338610191387826,0.0299830667403077,184.27166615325515,86,1927-3
451,1129,23,luqi,0,1927,4,"Light was a something that both artists and scientists bad an interest in, and therefore could form the basis of collaboration",0,1,1,6860,13,11,2,0.7692307692307693,0.9468398484715322,2352,214.375,0.40625,0.34375,0.0625,0.0240384615384615,0.0295887452647353,73.5,226.7581175922428,0.4297165493730548,0.3636063110079694,0.0661102383650853,0.025427014755802,0.0312979040380071,77.74564031734037,106,1927-4
452,1129,23,luqi,0,1927,5,"As science and technology progressed, and divided into more sub-disciplines, the centre was simultaneously looking to a time when leading researchers could also be artists, writers and poets, and vice versa",0,1,1,10774,18,18,0,0.8888888888888888,0.928729403093873,3498,195.8909090909091,0.3272727272727272,0.3272727272727272,0.0,0.0161616161616161,0.0168859891471613,63.6,223.94377501021268,0.3741403332266408,0.3741403332266408,0.0,0.0184760658383526,0.0193041737972733,72.7079380903772,176,1927-5
453,1129,23,luqi,0,1927,6,"Nature's poll findings suggest that this trend is as strong as ever, but, to make a collaboration work, both sides need to invest time, and embrace surprise and challenge",0,1,1,14197,26,23,3,0.9230769230769232,0.9780904519670072,5790,346.2682926829268,0.6341463414634146,0.5609756097560976,0.073170731707317,0.0225140712945591,0.0238558646821221,141.21951219512195,338.91104340038635,0.6206724750588184,0.5490564202443393,0.071616054814479,0.0220357091736858,0.0233489931405292,138.21898579194456,142,1927-6
454,1129,23,luqi,0,1927,7,"The reach of art-science tie-ups needs to go beyond the necessary purpose of research communication, and participants must not fall into the trap of stereotyping each other",0,1,1,13493,24,19,5,0.875,1.104728586457654,3823,313.7906976744186,0.5581395348837209,0.4418604651162791,0.1162790697674418,0.0203488372093023,0.0256913624757593,88.90697674418605,331.6407221521969,0.5898893746129641,0.4669957549019299,0.1228936197110342,0.0215063834494309,0.027152818957607,93.96446163105676,146,1927-7
455,1129,23,luqi,0,1927,8,"Artists and scientists alike are immersed in discovery and invention, and challenge and critique are core to both, too",0,1,1,8266,11,11,0,0.9090909090909092,1.1628725668919742,766,295.2142857142857,0.3928571428571428,0.3928571428571428,0.0,0.0324675324675324,0.0415311631032847,27.357142857142858,287.15184998958404,0.3821280365213433,0.3821280365213433,0.0,0.0315808294645738,0.0403969282464513,26.61000690684991,100,1927-8
456,1130,16,liuyiting,0,1929,0,"While human achievements in mathematics continue to reach new levels of complexity, many of us who aren't mathematicians at heart (or engineers by trade) may struggle to remember the last time we used calculus",0,1,1,5872,15,11,4,0.8666666666666667,-0.0612754695885092,-90871,103.01754385964912,0.2631578947368421,0.1929824561403508,0.0701754385964912,0.0152046783625731,-0.0010750082383948,-1594.2280701754387,118.5679635027463,0.3028813781575603,0.2221130106488776,0.0807683675086827,0.0174998129602146,-0.0012372799117479,-1834.8755809703775,176,1929-0
457,1130,16,liuyiting,0,1929,1,"It's a fact not lost on American educators, who amid rising math failure rates are debating how math can better meet the real-life needs of students",0,1,1,1150,4,3,1,0.75,0.4774757817472951,1671,29.487179487179485,0.1025641025641025,0.0769230769230769,0.0256410256410256,0.0192307692307692,0.0122429687627511,42.84615384615385,30.94020461912838,0.1076181030230552,0.0807135772672914,0.0269045257557638,0.0201783943168228,0.0128462594677735,44.95746253788133,123,1929-1
458,1130,16,liuyiting,0,1929,2,"Should we change the way math is taught in schools, or eliminate some courses entirely",0,1,1,1577,6,6,0,0.8333333333333334,0.6451548920921959,637,78.85,0.3,0.3,0.0,0.0416666666666666,0.0322577446046098,31.85,73.62381964420865,0.2801159910369384,0.2801159910369384,0.0,0.0389049987551303,0.0301197003284557,29.73898104842163,72,1929-2
459,1130,16,liuyiting,0,1929,3,"Andrew Hacker, Queens College political science professor, thinks that advanced algebra and other higher-level math should be cut from curricula in favor of courses with more routine usefulness, like statistics",0,1,1,7375,17,12,5,0.8823529411764706,0.3239320241683573,13021,131.69642857142858,0.3035714285714285,0.2142857142857142,0.0892857142857142,0.0157563025210084,0.0057845004315778,232.51785714285717,145.700109183947,0.3358510991358778,0.2370713640959137,0.098779735039964,0.0174317179482289,0.0063995839036619,257.24218599107445,181,1929-3
460,1130,16,liuyiting,0,1929,4,"""We hear on all sides that we're not teaching enough mathematics, and the Chinese are running rings around us,"" Hacker says",0,1,1,4893,11,5,6,0.9090909090909092,0.8824585707313781,4395,174.75,0.3928571428571428,0.1785714285714285,0.2142857142857142,0.0324675324675324,0.0315163775261206,156.96428571428572,155.38385039095377,0.3493199170857329,0.158781780493515,0.1905381365922179,0.0288694146351845,0.0280236686144981,139.56918505379966,103,1929-4
461,1130,16,liuyiting,0,1929,5,"""I'm suggesting we're teaching too much mathematics to too many people",0,1,1,1857,5,5,0,0.8,0.617510948283097,1708,103.16666666666669,0.2777777777777778,0.2777777777777778,0.0,0.0444444444444444,0.0343061637935053,94.88888888888889,107.7747926973157,0.2901852253562619,0.2901852253562619,0.0,0.0464296360570019,0.0358385107374979,99.1272729816991,60,1929-5
462,1130,16,liuyiting,0,1929,6,Not everybody has to know calculus,0,1,1,311,1,1,0,1.0,0.7162974105208174,301,31.1,0.1,0.1,0.0,0.1,0.0716297410520817,30.1,36.36009818689712,0.1169134989932383,0.1169134989932383,0.0,0.1169134989932383,0.0837448365837848,35.19096319696473,29,1929-6
463,1130,16,liuyiting,0,1929,7,"If you're going to become an aeronautical engineer, fine",0,1,1,1069,4,3,1,1.0,0.5250567091651678,2942,66.8125,0.25,0.1875,0.0625,0.0625,0.0328160443228229,183.875,80.12998309080169,0.2998315550638042,0.2248736662978532,0.074957888765951,0.074957888765951,0.0393571424014189,220.526108749428,48,1929-7
464,1130,16,liuyiting,0,1929,8,"But most of us aren't""",0,1,1,218,1,1,0,0.0,1.2893639865586026,51,36.333333333333336,0.1666666666666666,0.1666666666666666,0.0,0.0,0.2148939977597671,8.5,37.47564624523677,0.1719066341524622,0.1719066341524622,0.0,0.0,0.22165022312669,8.767238341775576,18,1929-8
465,1130,16,liuyiting,0,1929,9,"Instead, Hacker is pushing for more courses like the one he teaches at Queens College: Numeracy 101",0,1,1,2693,6,5,1,0.8333333333333334,0.8846310306694936,2340,103.57692307692308,0.2307692307692307,0.1923076923076923,0.0384615384615384,0.032051282051282,0.0340242704103651,90.0,108.12632389348828,0.2409052890311658,0.2007544075259715,0.0401508815051943,0.0334590679209952,0.0355187156882287,93.95306272215468,83,1929-9
466,1130,16,liuyiting,0,1929,10,"There, his students of ""citizen statistics"" learn to analyze public information like the federal budget and corporate reports",0,0,1,4942,14,10,4,0.9285714285714286,1.0286019747517596,4127,141.2,0.4,0.2857142857142857,0.1142857142857142,0.0265306122448979,0.0293886278500502,117.91428571428573,164.4988097828903,0.4660022940025221,0.3328587814303729,0.1331435125721491,0.0309083154185346,0.0342379199892745,137.3708190963149,108,1929-10
467,1130,16,liuyiting,0,1929,11,"Such courses, Hacker argues, are a remedy for the numerical illiteracy of adults who have completed high-level math like algebra but are unable to calculate the price of, say, a carpet by area",0,1,1,11608,27,20,7,0.925925925925926,0.5118013340484504,13096,211.05454545454543,0.4909090909090909,0.3636363636363636,0.1272727272727272,0.0168350168350168,0.0093054788008809,238.1090909090909,247.38692744567885,0.5754175603922578,0.4262352299201909,0.1491823304720668,0.0197331124963051,0.01090738796458,279.09882855174106,160,1929-11
468,1132,29,liuyiting,0,1930,0,Last year marked the third year in a row of when Indonesia’s bleak rate of deforestation has slowed pace,0,1,1,6567,15,11,4,0.9333333333333332,-0.0242134363343903,-108309,273.625,0.625,0.4583333333333333,0.1666666666666666,0.0388888888888888,-0.0010088931805995,-4512.875,257.95140034802074,0.5891991785016463,0.4320793975678739,0.1571197809337723,0.0366612822178802,-0.0009511024531283,-4254.371588288987,86,1930-0
469,1132,29,liuyiting,0,1930,1,One reason for the turnaround may be the country’s antipoverty program,0,1,1,2208,4,4,0,0.75,0.3679277129564644,3093,129.88235294117646,0.2352941176470588,0.2352941176470588,0.0,0.0441176470588235,0.0216428066444979,181.94117647058823,131.25994002323637,0.2377897464189065,0.2377897464189065,0.0,0.0445855774535449,0.0218723593911014,183.87092141841944,60,1930-1
470,1132,29,liuyiting,0,1930,2,"In 2007, Indonesia started phasing in a program that gives money to its poorest residents under certain conditions, such as requiring people to keep kids in school or get regular medical care",0,1,1,6808,19,15,4,0.8947368421052632,0.8564635345104196,4850,130.92307692307693,0.3653846153846153,0.2884615384615384,0.0769230769230769,0.0172064777327935,0.0164704525867388,93.26923076923076,146.05387252537653,0.4076121589280485,0.321799072837933,0.0858130860901154,0.0191950324148942,0.0183739447549968,104.048366884265,160,1930-2
471,1132,29,liuyiting,0,1930,3,"Called conditional cash transfers or CCTs, these social assistance programs are designed to reduce inequality and break the cycle of poverty",0,1,1,3823,9,7,2,0.8888888888888888,1.09783598268201,3051,106.19444444444444,0.25,0.1944444444444444,0.0555555555555555,0.0246913580246913,0.0304954439633891,84.75,112.84047878445443,0.2656459087261548,0.2066134845647871,0.0590324241613677,0.0262366329606078,0.0324039596946481,90.0539630581665,120,1930-3
472,1132,29,liuyiting,0,1930,4,They’re already used in dozens of countries worldwide,0,1,1,2886,7,7,0,0.8571428571428571,0.5434455147727102,993,262.3636363636364,0.6363636363636364,0.6363636363636364,0.0,0.0779220779220779,0.04940413770661,90.27272727272728,224.5806450627014,0.5447208993204815,0.5447208993204815,0.0,0.0667005182841406,0.0422894470769532,77.27255043217689,46,1930-4
473,1132,29,liuyiting,0,1930,5,"In Indonesia, the program has provided enough food and medicine to substantially reduce severe growth problems among children",0,1,1,8000,16,14,2,0.9375,0.9966672385641608,2884,266.6666666666667,0.5333333333333333,0.4666666666666667,0.0666666666666666,0.03125,0.033222241285472,96.13333333333334,266.8791723762328,0.5337583447524655,0.4670385516584073,0.0667197930940581,0.0312749030128397,0.0332487159703135,96.20994164163191,108,1930-5
474,1132,29,liuyiting,0,1930,6,But CCT programs don’t generally consider effects on the environment,0,1,1,2325,5,4,1,0.8,1.0125308316484167,1633,116.25,0.25,0.2,0.05,0.04,0.0506265415824208,81.65,142.65260801628366,0.3067798021855562,0.245423841748445,0.0613559604371112,0.049084768349689,0.0621248016479756,100.19428339380268,59,1930-6
475,1132,29,liuyiting,0,1930,7,"In fact, poverty alleviation and environmental protection are often viewed as conflicting goals, says Paul Ferraro, an economist at Johns Hopkins University",0,1,1,7779,19,17,2,0.9473684210526316,0.6304953636508565,5503,180.90697674418604,0.4418604651162791,0.3953488372093023,0.0465116279069767,0.02203182374541,0.0146626828756013,127.97674418604652,214.3646575238342,0.5235799579576874,0.4684662781726676,0.0551136797850197,0.0261064798981672,0.0173744597890964,151.64528992848176,135,1930-7
476,1132,29,liuyiting,0,1930,8,"That’s because economic growth can be correlated with environmental degradation, while protecting the environment is sometimes correlated with greater poverty",0,1,1,2372,8,6,2,0.75,1.0736698623577945,2735,56.47619047619048,0.1904761904761904,0.1428571428571428,0.0476190476190476,0.0178571428571428,0.025563568151376,65.11904761904762,65.85419171138841,0.2221051997011413,0.166578899775856,0.0555262999252853,0.020822362471982,0.0298084573990093,75.9322151478277,139,1930-8
477,1132,29,liuyiting,0,1930,9,"However, those correlations don't prove cause and effect",0,1,1,2124,6,5,1,1.0,1.077030497977555,1428,151.71428571428572,0.4285714285714285,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.0769307498555396,102.0,152.88856161041485,0.4318885921198159,0.3599071600998466,0.0719814320199693,0.0719814320199693,0.077526197573605,102.7894849245162,49,1930-9
478,1132,29,liuyiting,0,1930,10,"The only previous study analyzing causality, based on an area in Mexico that had instituted CCTs, supported the traditional view",0,1,1,6134,14,12,2,0.8571428571428571,0.4631803748653847,5536,161.42105263157896,0.3684210526315789,0.3157894736842105,0.0526315789473684,0.0225563909774436,0.0121889572332995,145.68421052631578,197.75942368353023,0.4513583194602907,0.386878559537392,0.0644797599228986,0.0276341828240994,0.0149328796861591,178.47997546658354,109,1930-10
479,1132,29,liuyiting,0,1930,11,"There, as people got more money, some of them may have more cleared land for cattle to raise for meat, Ferraro says",0,1,1,4727,12,12,0,0.9166666666666666,0.337841561523143,5057,181.80769230769232,0.4615384615384615,0.4615384615384615,0.0,0.0352564102564102,0.0129939062124285,194.5,155.20911663028906,0.3940151046252313,0.3940151046252313,0.0,0.0300983760477607,0.0110928898508577,166.0445320074829,94,1930-11
480,1132,29,liuyiting,0,1930,12,"Such programs do not have to negatively affect the environment, though",0,1,1,3784,10,9,1,0.9,0.7284136565130851,2354,199.1578947368421,0.5263157894736842,0.4736842105263157,0.0526315789473684,0.0473684210526315,0.0383375608691097,123.89473684210526,225.15018101291136,0.5950057637761927,0.5355051873985736,0.0595005763776192,0.0535505187398573,0.0433410324038577,140.0643567929158,60,1930-12
